mwsrdulzrj@example.com,Michigan,Detroit,truck,619,285,10615,19803,340,3187
gbhdeuuncw@example.com,Michigan,Detroit,suv,153,1017,1356,7246,230,1310
feagasgjyh@example.com,Michigan,Detroit,hybrid,435,873,10721,17772,79,959
vsworxivzl@example.com,Michigan,Detroit,suv,786,452,5000,18737,222,1995
qghtjiihvy@example.com,Michigan,Detroit,hybrid,997,457,3810,2041,101,1940
ikfqxzensb@example.com,Michigan,Grand Rapids,sedan,897,454,3099,6416,183,3156
bewfljzmvd@example.com,Michigan,Grand Rapids,sedan,938,497,11040,6057,64,4896
eazwzjquxn@example.com,Michigan,Grand Rapids,truck,603,720,1773,4546,186,3366
orvapqdcof@example.com,Michigan,Grand Rapids,truck,150,189,4276,16738,24,596
wkwwrmmybt@example.com,Michigan,Grand Rapids,truck,805,750,8864,2033,114,1270
xspcvhoeqb@example.com,Michigan,Grand Rapids,suv,154,1481,11199,4781,142,1045
tydxijsfxe@example.com,Michigan,Grand Rapids,truck,611,302,2021,10312,65,612
ecwwmuumbf@example.com,Michigan,Grand Rapids,truck,683,566,11934,14463,67,1089
zvlcitjdws@example.com,Michigan,Grand Rapids,suv,210,312,8909,7050,76,467
ndlwphiksx@example.com,Michigan,Grand Rapids,hybrid,934,1484,3682,20107,114,522
dghilyfkvu@example.com,Michigan,Grand Rapids,hybrid,534,676,2072,8310,45,3334
ikzupkjpek@example.com,Michigan,Grand Rapids,suv,750,1154,8759,7054,182,1609
fkxpmvfrbz@example.com,Michigan,Grand Rapids,hybrid,683,1527,4115,10188,301,389
qciszbiisy@example.com,Michigan,Grand Rapids,sedan,105,994,6989,21706,100,4044
kknbxirono@example.com,Michigan,Grand Rapids,truck,493,1629,4843,2290,219,4763
hlwzknkyho@example.com,Michigan,Grand Rapids,truck,334,278,7494,10575,45,1902
wvxiwbizef@example.com,Michigan,Grand Rapids,hybrid,542,984,11406,14618,147,2833
frnwrqowdx@example.com,Michigan,Grand Rapids,suv,718,1449,11715,13400,213,3544
pzkymgtxgs@example.com,Michigan,Grand Rapids,sedan,280,334,2650,9068,162,3806
mclnfpwnib@example.com,Michigan,Grand Rapids,suv,967,512,7347,18902,33,2879
wineolwlqj@example.com,Michigan,Grand Rapids,hybrid,949,926,4508,3606,181,1495
fdmuyprshu@example.com,Michigan,Grand Rapids,sedan,434,369,1321,14596,187,5017
cqfrifhhho@example.com,Michigan,Grand Rapids,suv,466,195,9403,11007,175,443
oksatixcjk@example.com,Michigan,Grand Rapids,suv,137,1427,11179,9074,200,2539
jxbqjwppkh@example.com,Michigan,Grand Rapids,sedan,333,279,8655,5430,106,2270
mxwbphaatx@example.com,Michigan,Grand Rapids,hybrid,391,1258,6514,7497,211,5671
wkrozifvof@example.com,Michigan,Grand Rapids,sedan,592,981,6799,11842,30,2625
vsgwogcfgg@example.com,Michigan,Grand Rapids,sedan,945,1397,7191,9804,170,488
ovhzmccetq@example.com,Michigan,Grand Rapids,hybrid,196,244,10750,12644,381,1661
eacalrzefc@example.com,Michigan,Grand Rapids,truck,814,357,8302,8776,130,3053
auufoljpmk@example.com,Michigan,Grand Rapids,sedan,713,349,11553,5008,121,4278
pdcuolwbgk@example.com,Michigan,Grand Rapids,sedan,457,1262,9787,19361,159,1018
tksytsaees@example.com,Michigan,Grand Rapids,suv,216,726,6892,16337,298,1222
cehywsfyhx@example.com,Michigan,Grand Rapids,hybrid,429,856,6714,4013,195,2794
yskrtyqymy@example.com,Michigan,Grand Rapids,suv,447,1497,9629,10885,205,391
ixybibktug@example.com,Michigan,Grand Rapids,suv,197,391,6665,16583,183,3943
wjinqnevqu@example.com,Michigan,Grand Rapids,hybrid,945,1150,1482,11916,98,3516
bpddfyfobs@example.com,Michigan,Grand Rapids,hybrid,202,1066,8535,18014,148,460
briqykxxnk@example.com,Michigan,Grand Rapids,suv,349,1212,7714,13322,57,1432
elhdyuccge@example.com,Michigan,Grand Rapids,truck,832,500,6850,1229,29,2698
tdmpvuxeid@example.com,Michigan,Grand Rapids,suv,165,515,2104,10077,245,3436
igtcvdwuxm@example.com,Michigan,Grand Rapids,sedan,306,675,4351,13633,38,763
ujuuaskgoz@example.com,Michigan,Grand Rapids,sedan,253,900,11484,13353,140,1351
ahujfisibj@example.com,Michigan,Grand Rapids,sedan,483,1435,4776,12224,178,636
fvsuqgylfk@example.com,Michigan,Grand Rapids,truck,851,916,7948,11145,108,3012
arrxflijit@example.com,Michigan,Grand Rapids,hybrid,985,844,2584,8137,40,815
fbphfmzuqf@example.com,Michigan,Grand Rapids,truck,840,595,2154,10252,107,3669
sqwmsrjesg@example.com,Michigan,Grand Rapids,sedan,853,728,9819,15098,51,842
jvtjtfrfnl@example.com,Michigan,Grand Rapids,truck,806,878,5374,2745,417,3431
hysjpnevev@example.com,Michigan,Grand Rapids,truck,375,1627,9153,7619,46,629
ukrdwnskec@example.com,Minnesota,Minneapolis,sedan,271,1746,7841,1836,40,861
oqblzkylvl@example.com,Minnesota,Minneapolis,hybrid,447,254,6565,14430,113,200
ihwsqiweay@example.com,Minnesota,Minneapolis,hybrid,131,550,4775,11766,220,481
kvvnlxgdyr@example.com,Minnesota,Minneapolis,suv,486,308,6929,11990,242,2960
icxxrzclsx@example.com,Minnesota,Minneapolis,suv,147,840,6030,3122,343,1809
chdguhcuqf@example.com,Minnesota,Minneapolis,sedan,436,804,2952,4194,138,1137
iorllknmov@example.com,Minnesota,Minneapolis,suv,444,1292,1780,4965,34,1313
kwqtvkyxpc@example.com,Minnesota,Minneapolis,truck,111,1199,10603,7859,354,3165
hvtkjvjjod@example.com,Minnesota,Minneapolis,truck,699,1395,8605,5435,184,925
yyfjjdyesw@example.com,Minnesota,Minneapolis,hybrid,543,1306,1325,5725,144,4938
khnucatdcc@example.com,Minnesota,Minneapolis,sedan,348,545,3288,15062,202,2828
gmszdafysk@example.com,Minnesota,Minneapolis,hybrid,922,588,6518,3153,170,1228
sjxzngvoeu@example.com,Minnesota,Minneapolis,sedan,975,296,8566,11334,173,3693
njqtyinkci@example.com,Minnesota,Minneapolis,suv,696,716,8701,7384,145,2274
bvljumntde@example.com,Minnesota,Minneapolis,sedan,951,1595,3580,7652,350,206
ymdzmfelkh@example.com,Minnesota,Minneapolis,hybrid,410,1243,4601,16875,54,4527
mqgqimfxgl@example.com,Minnesota,Minneapolis,hybrid,110,298,10695,11310,359,1433
bsmwxgezzh@example.com,Minnesota,Minneapolis,suv,614,168,2819,13635,133,844
yzbblzjsln@example.com,Minnesota,Minneapolis,truck,435,658,2929,2208,211,470
vngmrltose@example.com,Minnesota,Minneapolis,suv,396,961,9506,1705,228,1166
iqpphzoadx@example.com,Minnesota,Minneapolis,suv,239,692,1896,8501,161,193
elfbilvvza@example.com,Minnesota,Minneapolis,truck,832,901,9357,10801,191,3214
nrcqfvzznk@example.com,Minnesota,Minneapolis,truck,428,1017,1281,11346,143,4536
zckraevbwl@example.com,Minnesota,Minneapolis,sedan,490,424,3441,10670,93,1948
snzbboftsk@example.com,Minnesota,Minneapolis,sedan,104,767,1222,2774,139,158
oyvyapqgzj@example.com,Minnesota,Minneapolis,hybrid,919,433,7612,5260,60,2367
kbylebbwka@example.com,Minnesota,Minneapolis,truck,923,375,8761,5912,61,423
zytnchmzbf@example.com,Minnesota,Minneapolis,suv,478,1366,6491,4269,111,2377
qnwizvzlvg@example.com,Minnesota,Minneapolis,suv,203,1069,6128,2546,100,2645
hwyhsqphxw@example.com,Minnesota,Minneapolis,truck,311,713,8743,10117,241,409
mgfeiagbhy@example.com,Minnesota,Minneapolis,truck,399,839,3489,7609,49,919
ppdamriiwc@example.com,Minnesota,Minneapolis,sedan,827,477,11815,9439,131,1633
sgrnttpjrf@example.com,Minnesota,Minneapolis,suv,576,923,8642,5247,220,1428
pzgmdgwdyf@example.com,Minnesota,Minneapolis,sedan,589,551,9201,17006,433,2993
laqncgkdbr@example.com,Minnesota,Minneapolis,truck,798,524,5904,9167,370,3163
lgottpdkpi@example.com,Minnesota,Minneapolis,truck,258,969,8522,8171,96,2696
bnnomfvfkn@example.com,Minnesota,Minneapolis,hybrid,750,657,4635,13590,56,4157
gbkcffuzut@example.com,Minnesota,Minneapolis,sedan,216,274,11115,3916,444,2772
wkbkkqxmxo@example.com,Minnesota,Minneapolis,truck,374,517,7610,8145,282,4239
iombqjzsjr@example.com,Minnesota,Minneapolis,suv,740,1030,7278,10056,352,1328
kycdevgxfz@example.com,Minnesota,Minneapolis,hybrid,668,874,7353,5424,13,980
zjplsjzzze@example.com,Minnesota,Minneapolis,truck,324,415,4630,5660,16,1172
jvciixzmst@example.com,Minnesota,Minneapolis,truck,829,774,7346,4049,321,844
jpvppyofoh@example.com,Minnesota,Minneapolis,suv,416,1200,11672,10867,19,1214
jnnulgkjdn@example.com,Minnesota,Minneapolis,suv,455,747,1428,5016,227,1184
jtyffcxwrm@example.com,Minnesota,Minneapolis,truck,913,1554,4859,5210,74,4755
gypiunlpui@example.com,Minnesota,Minneapolis,hybrid,843,1000,1634,7001,135,580
qcupmdtypn@example.com,Minnesota,Minneapolis,truck,722,887,10891,15888,103,2084
xouvpesqbx@example.com,Minnesota,Minneapolis,suv,262,353,5342,3940,113,2094
mxjezzciof@example.com,Minnesota,Minneapolis,suv,896,937,8679,14420,36,844
hmosoolejh@example.com,Minnesota,Saint Paul,suv,102,694,6192,7391,51,2278
yvysuvslbg@example.com,Minnesota,Saint Paul,hybrid,916,780,8807,11243,35,4539
cbblrqrqrt@example.com,Minnesota,Saint Paul,suv,371,205,3495,4282,156,2257
qedsgbkrkv@example.com,Minnesota,Saint Paul,suv,677,1224,6082,13669,132,631
tpycpkipgd@example.com,Minnesota,Saint Paul,suv,245,772,8426,9281,279,2652
bfsfwcuynr@example.com,Minnesota,Saint Paul,hybrid,703,282,2797,2531,204,310
ddxozodukj@example.com,Minnesota,Saint Paul,truck,989,350,9763,5949,46,466
uhfvzkexxr@example.com,Minnesota,Saint Paul,truck,690,596,5026,16199,254,582
tobeauokbp@example.com,Minnesota,Saint Paul,truck,947,1046,10283,6683,202,629
ucsbxxkohw@example.com,Minnesota,Saint Paul,sedan,457,1334,11652,10982,140,889
auqwgqaghb@example.com,Minnesota,Saint Paul,hybrid,848,1040,1477,7673,200,1447
wqmitvauzx@example.com,Minnesota,Saint Paul,hybrid,391,357,10386,4055,59,757
proazhjeom@example.com,Minnesota,Saint Paul,truck,858,1149,3072,6555,168,1135
ojhoxblqgn@example.com,Minnesota,Saint Paul,truck,292,913,11960,8004,188,2431
jdafpjbppc@example.com,Minnesota,Saint Paul,sedan,868,1333,11481,11928,62,796
qrsgqhttcr@example.com,Minnesota,Saint Paul,suv,623,944,7668,2992,300,1103
vyakijgewx@example.com,Minnesota,Saint Paul,suv,605,261,8817,3283,204,2186
ijebjwswbx@example.com,Minnesota,Saint Paul,suv,571,1469,2869,6660,431,1033
xrhptpnrer@example.com,Minnesota,Saint Paul,sedan,916,310,11532,13641,149,1562
mvqxhveofu@example.com,Minnesota,Saint Paul,hybrid,815,1871,7767,8157,161,611
iyrzongbby@example.com,Minnesota,Saint Paul,sedan,591,1077,10389,1288,89,1069
jtueepddnb@example.com,Minnesota,Saint Paul,sedan,674,144,1368,3835,162,236
kmdmdndtlz@example.com,Minnesota,Saint Paul,sedan,232,718,5824,9919,345,2186
ywupaefqgs@example.com,Minnesota,Saint Paul,sedan,349,295,2810,13034,73,2972
kesdlbfhmy@example.com,Minnesota,Saint Paul,hybrid,181,685,6701,10240,133,4003
gmkdtaxuwz@example.com,Minnesota,Saint Paul,sedan,226,750,5452,6455,87,1033
sxkngdrouw@example.com,Minnesota,Saint Paul,suv,274,966,6455,6038,98,632
zygotzcsyl@example.com,Minnesota,Saint Paul,truck,848,916,2750,14286,148,1083
sthmivytcw@example.com,Minnesota,Saint Paul,suv,1000,869,10187,8486,33,838
akwvngdbtu@example.com,Minnesota,Saint Paul,suv,854,1889,10500,13816,45,3286
krgpvuakfk@example.com,Minnesota,Saint Paul,sedan,193,1595,9799,16531,167,481
iscjuatdpo@example.com,Minnesota,Saint Paul,suv,897,256,1935,11425,25,1100
bciqbraluv@example.com,Minnesota,Saint Paul,sedan,768,904,4946,8650,29,3165
jfvziopyem@example.com,Minnesota,Saint Paul,truck,563,109,6899,12589,147,2564
rvapqupnzl@example.com,Minnesota,Saint Paul,hybrid,908,144,8199,4773,137,1703
scrahzfsdb@example.com,Minnesota,Saint Paul,hybrid,751,1150,5420,5576,133,4293
lmvnuxcxml@example.com,Minnesota,Saint Paul,sedan,838,432,7446,20271,71,1186
odkzzhsojf@example.com,Minnesota,Saint Paul,sedan,426,583,7561,15601,138,272
ildvjppxyk@example.com,Minnesota,Saint Paul,hybrid,308,877,1877,9463,98,2915
crbkjxhsje@example.com,Minnesota,Saint Paul,hybrid,156,292,9375,7902,44,1778
ulroxpxjuh@example.com,Minnesota,Saint Paul,hybrid,665,264,8609,2025,56,3185
bmxnrviryr@example.com,Minnesota,Saint Paul,hybrid,989,826,11483,9291,133,2044
eoxwtxkoxw@example.com,Minnesota,Saint Paul,sedan,788,955,4023,9339,248,716
vqwhvrnfhm@example.com,Minnesota,Saint Paul,sedan,714,924,10450,14299,197,1331
xczczoxgqc@example.com,Minnesota,Saint Paul,hybrid,821,489,8014,6997,313,1599
dzxucpiuji@example.com,Minnesota,Saint Paul,hybrid,604,574,2075,12829,269,2244
tunpbcqnsn@example.com,Minnesota,Saint Paul,truck,902,920,10239,8277,326,1764
qwnpvcbuby@example.com,Minnesota,Saint Paul,truck,899,622,3528,6260,270,5054
dkgkjmisun@example.com,Minnesota,Saint Paul,hybrid,475,542,8649,13590,86,1938
jumlxhxqhs@example.com,Minnesota,Saint Paul,sedan,277,794,5122,5388,213,4583
nahunwssmq@example.com,Mississippi,Jackson,truck,389,706,1749,14390,243,2480
gwevvprlqv@example.com,Mississippi,Jackson,hybrid,591,274,10438,8961,412,2895
hwsaozukan@example.com,Mississippi,Jackson,suv,925,325,3234,5913,87,284
teltanpsen@example.com,Mississippi,Jackson,truck,766,349,1364,9026,75,2183
pisfvquwno@example.com,Mississippi,Jackson,hybrid,427,273,1824,3934,92,4049
xuqthzmkxz@example.com,Mississippi,Jackson,hybrid,617,456,3771,11927,159,2058
toidumdipu@example.com,Mississippi,Jackson,sedan,821,355,11002,11151,325,2746
jtodizffry@example.com,Mississippi,Jackson,suv,563,567,9732,8416,318,414
ycseljvfdp@example.com,Mississippi,Jackson,hybrid,676,803,7286,10870,129,4657
zymmqxeygh@example.com,Mississippi,Jackson,suv,248,445,8626,4497,61,1022
ypexjfxcus@example.com,Mississippi,Jackson,suv,444,1015,2236,8913,153,4432
dvoddijhfv@example.com,Mississippi,Jackson,hybrid,133,172,2274,10208,349,637
yyefegbczs@example.com,Mississippi,Jackson,sedan,372,486,7662,2793,46,493
hjxgzeyfni@example.com,Mississippi,Jackson,sedan,368,1028,10279,13074,111,1836
sgupgdxgfn@example.com,Mississippi,Jackson,sedan,626,435,3171,16094,236,5365
ilevtmwqal@example.com,Mississippi,Jackson,truck,162,880,4275,15311,23,1824
wbhsvgohur@example.com,Mississippi,Jackson,hybrid,436,645,5486,19390,351,753
irdvjbyewl@example.com,Mississippi,Jackson,suv,634,364,10657,5475,444,263
lbplwjgwkv@example.com,Mississippi,Jackson,sedan,416,934,6276,8930,283,2369
tdcqjplnlf@example.com,Mississippi,Jackson,hybrid,185,319,7272,1487,51,530
ahxoqjqohh@example.com,Mississippi,Jackson,suv,478,429,8932,12139,73,1042
msqxyzwigs@example.com,Mississippi,Jackson,suv,105,637,11359,1823,61,289
uetjozmkjc@example.com,Mississippi,Jackson,suv,480,1405,6455,3242,169,2542
nuboqwestw@example.com,Mississippi,Jackson,sedan,717,863,1243,7970,55,1289
pqhcqbrnpe@example.com,Mississippi,Jackson,truck,774,597,2828,11519,91,2321
pxdpyevoou@example.com,Mississippi,Jackson,truck,785,236,11451,2791,85,904
aijqfxogor@example.com,Mississippi,Jackson,suv,565,873,8395,14050,186,2983
ytwtzecgup@example.com,Mississippi,Jackson,hybrid,223,530,1202,11707,85,1211
tsaljacnql@example.com,Mississippi,Jackson,hybrid,456,1033,11565,3044,198,548
enthjndgwr@example.com,Mississippi,Jackson,hybrid,193,1224,1848,2998,274,2727
zewxmvnqvo@example.com,Mississippi,Jackson,truck,421,801,2608,7295,26,624
dzvieidwyl@example.com,Mississippi,Jackson,suv,657,794,4323,8083,43,749
jrvbznvgqz@example.com,Mississippi,Jackson,truck,871,940,8018,4390,182,1877
yinzyjxeew@example.com,Mississippi,Jackson,suv,803,181,4182,11998,122,559
yflobtyvma@example.com,Mississippi,Jackson,truck,664,849,11851,2158,369,753
nbsxrihwxz@example.com,Mississippi,Jackson,truck,366,425,2163,4469,64,3966
ekyibkcywy@example.com,Mississippi,Jackson,truck,308,1347,3186,11312,274,1809
efdooxrznj@example.com,Mississippi,Jackson,sedan,815,799,10668,14086,97,2091
ithtcjazzt@example.com,Mississippi,Jackson,sedan,798,449,1546,14506,267,988
dajcxubblx@example.com,Mississippi,Jackson,sedan,941,249,10021,5111,131,2210
ksydeheutp@example.com,Mississippi,Jackson,truck,993,118,8878,6317,408,577
cllrrgrmil@example.com,Mississippi,Jackson,truck,895,1219,4480,3850,80,2068
rqgdeitsdk@example.com,Mississippi,Jackson,truck,505,1394,2672,15240,17,666
vozfescpri@example.com,Mississippi,Jackson,hybrid,743,176,1953,8034,63,978
pxkxzfrjzi@example.com,Mississippi,Jackson,truck,244,792,8022,15730,19,307
avycaaiowp@example.com,Mississippi,Jackson,suv,866,385,8450,5922,236,969
wfobcxkzlw@example.com,Mississippi,Jackson,truck,330,215,4583,5723,132,758
eujqgwblkl@example.com,Mississippi,Jackson,sedan,362,1041,4211,15932,86,2361
ntydilgevo@example.com,Mississippi,Jackson,suv,727,527,4080,11485,447,1703
yjrequgjbr@example.com,Mississippi,Jackson,sedan,155,353,4438,10808,140,873
sozrqzcnyb@example.com,Mississippi,Gulfport,suv,314,1182,4781,6038,118,383
mvgdpijquu@example.com,Mississippi,Gulfport,truck,942,960,9768,3306,57,3107
axfdsslwkc@example.com,Mississippi,Gulfport,sedan,358,1155,9842,3280,223,1655
vpwglshtgm@example.com,Mississippi,Gulfport,suv,549,1540,3778,2621,90,2955
yjspabkftu@example.com,Mississippi,Gulfport,suv,556,591,4169,2647,214,971
whiohpmcrq@example.com,Mississippi,Gulfport,truck,589,973,1396,11961,360,3785
kegfgmkmyw@example.com,Mississippi,Gulfport,sedan,235,1295,4387,6154,235,1307
gpkajysjgs@example.com,Mississippi,Gulfport,hybrid,242,510,1202,12664,33,1522
tlbkpkdzsm@example.com,Mississippi,Gulfport,suv,896,1248,2167,13971,51,3050
qyokcwgvjk@example.com,Mississippi,Gulfport,sedan,523,691,7816,9183,242,998
itklisejko@example.com,Mississippi,Gulfport,truck,927,417,8127,9467,70,1215
avjqxespxe@example.com,Mississippi,Gulfport,truck,413,727,7692,9111,342,2693
ahcjtuiwil@example.com,Mississippi,Gulfport,sedan,871,526,1381,5220,380,904
bkejbpnuld@example.com,Mississippi,Gulfport,sedan,918,316,11301,1559,153,706
xrdvywrkto@example.com,Mississippi,Gulfport,truck,124,1090,2673,2181,119,2474
efngspzltc@example.com,Mississippi,Gulfport,hybrid,994,548,3224,1761,191,5025
hdvambismo@example.com,Mississippi,Gulfport,truck,636,1029,8539,4073,87,2333
petrgerefn@example.com,Mississippi,Gulfport,sedan,509,206,7592,5818,107,199
huwebrzemw@example.com,Mississippi,Gulfport,hybrid,472,965,1983,2562,86,1783
rslikcglwp@example.com,Mississippi,Gulfport,hybrid,681,1035,8952,3448,143,1579
edulolafbp@example.com,Mississippi,Gulfport,suv,782,728,10218,16477,53,2291
rvthjoptuw@example.com,Mississippi,Gulfport,truck,770,719,2825,8632,196,520
bfonafslde@example.com,Mississippi,Gulfport,sedan,486,1178,9789,3972,195,887
riqrtlpiyc@example.com,Mississippi,Gulfport,suv,677,851,5618,2500,134,2281
gxjtvvgowg@example.com,Mississippi,Gulfport,hybrid,938,681,1230,15098,195,2531
itvcpchzev@example.com,Mississippi,Gulfport,hybrid,953,483,9449,2479,319,1171
uhbqzsdbxg@example.com,Mississippi,Gulfport,sedan,747,1424,8887,1882,273,369
hkbzwfiizd@example.com,Mississippi,Gulfport,sedan,966,988,1217,10216,274,2278
snwclduitu@example.com,Mississippi,Gulfport,hybrid,468,762,6611,8954,245,2997
siaqdxipiq@example.com,Mississippi,Gulfport,hybrid,502,696,11478,3756,155,3009
zpszikzleg@example.com,Mississippi,Gulfport,truck,984,356,3201,17647,69,3433
sjdkjeczse@example.com,Mississippi,Gulfport,truck,528,940,6343,2290,460,368
yiwmveaeus@example.com,Mississippi,Gulfport,truck,630,1068,2731,2198,20,3975
axztwgunwp@example.com,Mississippi,Gulfport,suv,500,1223,9933,12337,137,4343
qdygcgcqlq@example.com,Mississippi,Gulfport,sedan,465,868,10950,2954,30,1268
etnylcxcrr@example.com,Mississippi,Gulfport,truck,963,564,7367,9576,40,1943
jupozavezz@example.com,Mississippi,Gulfport,sedan,861,878,4667,9673,220,801
uwrjeisihe@example.com,Mississippi,Gulfport,hybrid,764,549,11907,4463,319,845
aifjxjdmix@example.com,Mississippi,Gulfport,suv,726,760,4801,5233,88,3725
vgfbzxihgy@example.com,Mississippi,Gulfport,truck,907,847,6614,8846,58,1454
mbxrbyjlzp@example.com,Mississippi,Gulfport,suv,622,726,11340,13361,114,3054
mzbdrhaxck@example.com,Mississippi,Gulfport,sedan,773,913,10577,7776,62,1021
dushcwgcac@example.com,Mississippi,Gulfport,truck,788,1118,9947,11720,313,3460
zaywqorlvp@example.com,Mississippi,Gulfport,truck,126,226,6581,11204,175,1799
cunyvpfatg@example.com,Mississippi,Gulfport,truck,881,1056,7233,15346,113,797
appesxcgaa@example.com,Mississippi,Gulfport,truck,370,194,9164,5194,108,1347
pupbguztme@example.com,Mississippi,Gulfport,sedan,778,321,7394,9074,323,1866
plmkgtjhle@example.com,Mississippi,Gulfport,hybrid,906,241,2366,10055,112,1379
wmlpzxvxyl@example.com,Mississippi,Gulfport,sedan,666,1027,11937,19196,21,491
qxdxecqzhx@example.com,Mississippi,Gulfport,hybrid,341,1043,3773,9627,128,4409
zvjjmurbiw@example.com,Missouri,Kansas City,truck,303,564,10236,8858,356,3874
zevwvapuxa@example.com,Missouri,Kansas City,truck,698,1742,10712,8350,369,1030
tzivzbbndi@example.com,Missouri,Kansas City,suv,433,494,7342,5912,148,1838
ryzkvfgewl@example.com,Missouri,Kansas City,truck,313,606,6386,11225,334,637
ibtcdoncnz@example.com,Missouri,Kansas City,truck,809,934,8933,12203,212,3961
ppjzdwxjvl@example.com,Missouri,Kansas City,sedan,305,980,11386,12205,87,867
ztkilrrfri@example.com,Missouri,Kansas City,suv,203,1479,7854,14853,76,1335
pkmnsdsqrt@example.com,Missouri,Kansas City,sedan,710,465,11810,12692,175,1623
qdfufvpaky@example.com,Missouri,Kansas City,truck,745,398,2499,3378,88,687
dlqtywppsk@example.com,Missouri,Kansas City,hybrid,763,882,9938,10189,54,419
dpqzyiisnz@example.com,Missouri,Kansas City,hybrid,624,459,5191,3748,147,4628
xfpylnypep@example.com,Missouri,Kansas City,suv,816,1162,5579,13490,47,988
pohyyukkgb@example.com,Missouri,Kansas City,truck,999,478,5707,2047,231,3924
ojkxiwadrm@example.com,Missouri,Kansas City,suv,633,458,3348,13703,374,562
ynqjjufppd@example.com,Missouri,Kansas City,sedan,811,211,10283,9995,85,1053
nclvvabpyt@example.com,Missouri,Kansas City,hybrid,402,816,8848,10869,131,1445
oolbaetead@example.com,Missouri,Kansas City,hybrid,398,365,4825,4097,120,5092
qsznwbagdd@example.com,Missouri,Kansas City,sedan,276,760,1799,7970,56,1019
fcsggqbmhx@example.com,Missouri,Kansas City,sedan,142,740,1328,8684,186,1111
jmvquaoswt@example.com,Missouri,Kansas City,sedan,331,650,2698,7665,140,3155
iuprrxijzr@example.com,Missouri,Kansas City,hybrid,382,1048,7884,6392,229,838
cinxejowzh@example.com,Missouri,Kansas City,hybrid,412,920,6444,15252,48,521
mkgnaifmaj@example.com,Missouri,Kansas City,hybrid,741,833,3479,11954,375,1129
bzvyornket@example.com,Missouri,Kansas City,suv,245,312,4767,4142,216,841
iaupxtqkfb@example.com,Missouri,Kansas City,sedan,650,154,7373,8469,156,1971
ssaknxvasc@example.com,Missouri,Kansas City,truck,823,502,7492,11766,277,1971
nkdpftxalv@example.com,Missouri,Kansas City,truck,565,802,4168,5711,396,4442
aefnewuwgu@example.com,Missouri,Kansas City,truck,762,960,7183,5311,160,1318
hlwkzzyedx@example.com,Missouri,Kansas City,hybrid,469,655,3867,12582,275,1323
vwtqavusay@example.com,Missouri,Kansas City,suv,752,740,6942,11073,49,1299
mzcwgahwbq@example.com,Missouri,Kansas City,sedan,832,1215,7732,4986,265,1042
migubvondb@example.com,Missouri,Kansas City,suv,952,729,2000,8254,287,1017
tzsplbenxh@example.com,Missouri,Kansas City,suv,109,650,10935,16855,112,2064
jybzmvhdcp@example.com,Missouri,Kansas City,sedan,778,1697,8779,13462,373,1933
ruuytnmdvs@example.com,Missouri,Kansas City,hybrid,842,1215,11383,1403,216,1111
rnpmxntpmq@example.com,Missouri,Kansas City,truck,344,892,11506,4857,70,977
nirekwfbyw@example.com,Missouri,Kansas City,sedan,840,640,10218,8877,213,857
iuntaewsfn@example.com,Missouri,Kansas City,suv,794,631,11635,6994,100,473
kgznojcpdl@example.com,Missouri,Kansas City,hybrid,813,1235,5633,10158,137,2037
alibhkoamk@example.com,Missouri,Kansas City,truck,284,670,3644,9501,206,498
bqnzxxttlr@example.com,Missouri,Kansas City,truck,557,760,3379,8906,218,2220
wwzowycuif@example.com,Missouri,Kansas City,hybrid,194,892,5130,10500,275,1868
emckgwqmnx@example.com,Missouri,Kansas City,suv,417,412,4097,4386,41,572
jrbpsyaocy@example.com,Missouri,Kansas City,hybrid,456,1311,8680,4424,61,1123
cavoxzslsy@example.com,Missouri,Kansas City,suv,926,328,3047,9644,59,1233
qdfthpglix@example.com,Missouri,Kansas City,sedan,900,235,4167,11824,138,1433
gsjmlewjtx@example.com,Missouri,Kansas City,hybrid,669,534,1494,10323,291,1304
acntcojyue@example.com,Missouri,Kansas City,sedan,925,697,7843,16202,380,884
nvzbxghxef@example.com,Missouri,Kansas City,sedan,688,982,11458,13007,283,2212
qkvmerkwfv@example.com,Missouri,Kansas City,hybrid,392,803,11249,3922,345,3640
yqjkgmrxje@example.com,Missouri,St. Louis,suv,870,1038,9919,10339,46,3130
kljgytrweh@example.com,Missouri,St. Louis,hybrid,403,402,10637,18781,152,1512
atpdcxbgqb@example.com,Missouri,St. Louis,sedan,508,1200,1327,4592,351,4884
ldpuzlgfeo@example.com,Missouri,St. Louis,sedan,597,1274,8758,5156,171,2050
ndpcxngqoo@example.com,Missouri,St. Louis,hybrid,163,705,3971,5631,20,767
kobocfupqc@example.com,Missouri,St. Louis,hybrid,320,115,7594,10180,155,2915
jyavnjlpjn@example.com,Missouri,St. Louis,hybrid,887,718,11586,5495,105,336
fgjgclualj@example.com,Missouri,St. Louis,suv,623,830,4553,14035,50,3332
qiyuqdfwxc@example.com,Missouri,St. Louis,truck,996,583,8017,2470,148,1726
xpamlegcgz@example.com,Missouri,St. Louis,sedan,643,668,5808,9398,65,2018
lbudkmsysk@example.com,Missouri,St. Louis,hybrid,998,725,3272,12903,138,991
mnrxzvphwi@example.com,Missouri,St. Louis,suv,274,623,2627,10503,134,994
vlfznwporl@example.com,Missouri,St. Louis,hybrid,674,939,3927,11724,71,2521
pakdiufugo@example.com,Missouri,St. Louis,suv,931,349,4788,9405,156,742
